    0.000000      5.000000  
  -155.652733     -0.000095     -0.000036     -0.020938     -0.010143     -2.504804     -1.232821  
  -154.695969     -0.000093     -0.000046     -0.021028     -0.010184     -2.525425     -1.242800  
  -153.729060     -0.000093     -0.000043     -0.021119     -0.010220     -2.546160     -1.252838  
  -152.752646     -0.000093     -0.000037     -0.021210     -0.010268     -2.566954     -1.262898  
  -151.775017     -0.000093     -0.000048     -0.021302     -0.010305     -2.587723     -1.272943  
  -150.798834     -0.000094     -0.000038     -0.021394     -0.010348     -2.608387     -1.282938  
  -149.828061     -0.000095     -0.000044     -0.021486     -0.010393     -2.628985     -1.292891  
  -148.866329     -0.000096     -0.000047     -0.021577     -0.010426     -2.649728     -1.302915  
  -147.911704     -0.000095     -0.000035     -0.021669     -0.010472     -2.670756     -1.313072  
  -146.954424     -0.000095     -0.000048     -0.021761     -0.010510     -2.691995     -1.323325  
  -145.988115     -0.000096     -0.000040     -0.021854     -0.010551     -2.713426     -1.333674  
  -145.016284     -0.000096     -0.000041     -0.021948     -0.010598     -2.734981     -1.344069  
  -144.039815     -0.000096     -0.000048     -0.022043     -0.010631     -2.756570     -1.354482  
  -143.061991     -0.000097     -0.000034     -0.022137     -0.010677     -2.778036     -1.364828  
  -142.086760     -0.000096     -0.000047     -0.022231     -0.010715     -2.799467     -1.375150  
  -141.121165     -0.000097     -0.000039     -0.022325     -0.010752     -2.820991     -1.385519  
  -140.161165     -0.000098     -0.000038     -0.022418     -0.010799     -2.842637     -1.395936  
  -139.201074     -0.000097     -0.000049     -0.022512     -0.010833     -2.864479     -1.406445  
  -138.239540     -0.000098     -0.000035     -0.022607     -0.010877     -2.886541     -1.417056  
  -137.273360     -0.000098     -0.000045     -0.022703     -0.010919     -2.908775     -1.427738  
  -136.301564     -0.000098     -0.000043     -0.022800     -0.010954     -2.931141     -1.438487  
  -135.326370     -0.000099     -0.000036     -0.022896     -0.011003     -2.953507     -1.449225  
  -134.349553     -0.000099     -0.000051     -0.022993     -0.011040     -2.975881     -1.459964  
  -133.376834     -0.000100     -0.000037     -0.023090     -0.011083     -2.998339     -1.470739  
  -132.407833     -0.000099     -0.000044     -0.023187     -0.011125     -3.020856     -1.481532  
  -131.439257     -0.000100     -0.000043     -0.023283     -0.011160     -3.043486     -1.492379  
  -130.472165     -0.000100     -0.000037     -0.023381     -0.011207     -3.066199     -1.503255  
  -129.504304     -0.000101     -0.000048     -0.023479     -0.011243     -3.089098     -1.514214  
  -128.536910     -0.000102     -0.000037     -0.023578     -0.011284     -3.112098     -1.525218  
  -127.565707     -0.000101     -0.000042     -0.023677     -0.011327     -3.135131     -1.536224  
  -126.594282     -0.000102     -0.000045     -0.023775     -0.011361     -3.158246     -1.547267  
  -125.625496     -0.000102     -0.000034     -0.023874     -0.011406     -3.181374     -1.558306  
  -124.657263     -0.000102     -0.000047     -0.023973     -0.011443     -3.204562     -1.569365  
  -123.692504     -0.000103     -0.000038     -0.024072     -0.011480     -3.227873     -1.580479  
  -122.729232     -0.000104     -0.000039     -0.024173     -0.011525     -3.251351     -1.591659  
  -121.764884     -0.000104     -0.000046     -0.024273     -0.011559     -3.275047     -1.602941  
  -120.797670     -0.000104     -0.000036     -0.024375     -0.011606     -3.298959     -1.614319  
  -119.825506     -0.000105     -0.000048     -0.024478     -0.011647     -3.323043     -1.625767  
  -118.848619     -0.000106     -0.000042     -0.024582     -0.011685     -3.347180     -1.637239  
